,year,estado,tipo,municipalidad,hombres,mujeres,total,localidad,full_location,location,point,latitude,longitude,altitude
1090,1940,Chihuahua,Rancho,Camargo,24.0,17.0,7.0,Las Escobas ,"Las Escobas , Camargo, Chihuahua",,,,,
1091,1940,Chihuahua,Rancho,Camargo,80.0,51.0,29.0,El Espejo ,"El Espejo , Camargo, Chihuahua","Cerros El Espejo, Camargo, Chihuahua, México","(27.8242825, -104.5421024, 0.0)",27.8242825,-104.5421024,0.0
1092,1940,Chihuahua,Rancho,Camargo,18.0,10.0,8.0,Espíritu Santo ,"Espíritu Santo , Camargo, Chihuahua",,,,,
1093,1940,Chihuahua,Rancho,Camargo,220.0,122.0,98.0,El Floreño ,"El Floreño , Camargo, Chihuahua",,,,,
1094,1940,Chihuahua,Rancho,Camargo,161.0,88.0,73.0,Florido ,"Florido , Camargo, Chihuahua","Unidad Deportiva Lomas del Florido, Camargo, Chihuahua, 33700, México","(27.68053115, -105.15886823143492, 0.0)",27.68053115,-105.15886823143492,0.0
1095,1940,Chihuahua,Rancho,Camargo,8.0,5.0,3.0,Los Frailes ,"Los Frailes , Camargo, Chihuahua","Los Frailes, Camargo, Chihuahua, México","(28.0696909, -104.2093194, 0.0)",28.0696909,-104.2093194,0.0
1096,1940,Chihuahua,Rancho,Camargo,70.0,44.0,26.0,El Gabrieleño ,"El Gabrieleño , Camargo, Chihuahua",,,,,
1097,1940,Chihuahua,Rancho,Camargo,22.0,14.0,8.0,El Gigante ,"El Gigante , Camargo, Chihuahua","Laguna el Gigante, Camargo, Chihuahua, México","(27.95868945, -104.50422346325612, 0.0)",27.95868945,-104.50422346325612,0.0
1098,1940,Chihuahua,Hacienda,Camargo,14.0,9.0,5.0,Guadalupe ,"Guadalupe , Camargo, Chihuahua","Calle Plan De Guadalupe, Camargo, Chihuahua, 33700, México","(27.6690928, -105.162333, 0.0)",27.6690928,-105.162333,0.0
1099,1940,Chihuahua,Rancho,Camargo,29.0,15.0,14.0,Holguineño ,"Holguineño , Camargo, Chihuahua",,,,,
1100,1940,Chihuahua,Rancho,Camargo,8.0,4.0,4.0,Honorato ,"Honorato , Camargo, Chihuahua",,,,,
1101,1940,Chihuahua,Rancho,Camargo,25.0,13.0,12.0,Honorato de Abejo ,"Honorato de Abejo , Camargo, Chihuahua",,,,,
1102,1940,Chihuahua,Rancho,Camargo,8.0,3.0,5.0,Honorato de Arriba ,"Honorato de Arriba , Camargo, Chihuahua",,,,,
1103,1940,Chihuahua,Rancho,Camargo,4.0,3.0,1.0,Hormigas de Adentro ,"Hormigas de Adentro , Camargo, Chihuahua",,,,,
1104,1940,Chihuahua,Rancho,Camargo,38.0,17.0,21.0,Hormignas de Afuera ,"Hormignas de Afuera , Camargo, Chihuahua",,,,,
1105,1940,Chihuahua,Rancho,Camargo,37.0,24.0,13.0,Jordaneño ,"Jordaneño , Camargo, Chihuahua",,,,,
1106,1940,Chihuahua,Rancho,Camargo,7.0,7.0,0.0,Laderas ,"Laderas , Camargo, Chihuahua",,,,,
1107,1940,Chihuahua,Rancho,Camargo,5.0,3.0,2.0,La Lágrima ,"La Lágrima , Camargo, Chihuahua",,,,,
1108,1940,Chihuahua,Hacienda,Camargo,16.0,10.0,6.0,Laguna de Jaco ,"Laguna de Jaco , Camargo, Chihuahua",,,,,
1109,1940,Chihuahua,Rancho,Camargo,15.0,8.0,7.0,Laguna de las Vacas ,"Laguna de las Vacas , Camargo, Chihuahua","La Laguna de las Vacas, Camargo, Chihuahua, México","(27.4219773, -105.134642, 0.0)",27.4219773,-105.134642,0.0
1110,1940,Chihuahua,Rancho,Camargo,284.0,154.0,130.0,La Laguna ,"La Laguna , Camargo, Chihuahua","La Laguna, Camargo, Chihuahua, 33700, México","(27.6176082, -105.2644436, 0.0)",27.6176082,-105.2644436,0.0
1111,1940,Chihuahua,Rancho,Camargo,42.0,25.0,17.0,Lareño ,"Lareño , Camargo, Chihuahua","Callejón Lareño-Leyes de Reforma, Pascualeño, Camargo, Chihuahua, 33700, México","(27.6669487, -105.2173841, 0.0)",27.6669487,-105.2173841,0.0
1112,1940,Chihuahua,Rancho,Camargo,3.0,1.0,2.0,Leal ,"Leal , Camargo, Chihuahua",,,,,
1113,1940,Chihuahua,Rancho,Camargo,175.0,86.0,89.0,Las Maravillas ,"Las Maravillas , Camargo, Chihuahua","San Juan de las Maravillas, Camargo, Chihuahua, México","(27.7745234, -104.3446362, 0.0)",27.7745234,-104.3446362,0.0
1114,1940,Chihuahua,Rancho,Camargo,12.0,6.0,6.0,Las Mariposas ,"Las Mariposas , Camargo, Chihuahua",,,,,
1115,1940,Chihuahua,Rancho,Camargo,94.0,53.0,41.0,Las Mesteñas ,"Las Mesteñas , Camargo, Chihuahua",,,,,
1116,1940,Chihuahua,Rancho,Camargo,94.0,44.0,50.0,Las Minas ,"Las Minas , Camargo, Chihuahua",,,,,
1117,1940,Chihuahua,Rancho,Camargo,51.0,31.0,20.0,El Molino ,"El Molino , Camargo, Chihuahua","El Molino, Camargo, Chihuahua, México","(27.5120044, -104.9328281, 0.0)",27.5120044,-104.9328281,0.0
1118,1940,Chihuahua,Rancho,Camargo,18.0,7.0,11.0,Las Moras ,"Las Moras , Camargo, Chihuahua",,,,,
1119,1940,Chihuahua,Rancho,Camargo,124.0,65.0,59.0,Morieleño ,"Morieleño , Camargo, Chihuahua",,,,,
1120,1940,Chihuahua,Rancho,Camargo,53.0,29.0,24.0,La Morita ,"La Morita , Camargo, Chihuahua",,,,,
1121,1940,Chihuahua,Rancho,Camargo,48.0,24.0,24.0,La Nopalera ,"La Nopalera , Camargo, Chihuahua",,,,,
1122,1940,Chihuahua,Rancho,Camargo,7.0,3.0,4.0,La ,"La , Camargo, Chihuahua","La India, Camargo, Chihuahua, México","(27.6383785, -105.0082392, 0.0)",27.6383785,-105.0082392,0.0
1123,1940,Chihuahua,Rancho,Camargo,30.0,13.0,17.0,El Noriegueño ,"El Noriegueño , Camargo, Chihuahua",,,,,
1124,1940,Chihuahua,Rancho,Camargo,27.0,13.0,14.0,Los Ojitos ,"Los Ojitos , Camargo, Chihuahua",,,,,
1125,1940,Chihuahua,Rancho,Camargo,382.0,204.0,178.0,Ojo Caliente ,"Ojo Caliente , Camargo, Chihuahua","Balneario Ojo Caliente, Callejón Lareño-Leyes de Reforma, Las Pilas, Camargo, Chihuahua, 33700, México","(27.6797106, -105.203936, 0.0)",27.6797106,-105.203936,0.0
1126,1940,Chihuahua,Rancho,Camargo,226.0,119.0,107.0,Ojo Caliente de Abajo ,"Ojo Caliente de Abajo , Camargo, Chihuahua",,,,,
1127,1940,Chihuahua,Rancho,Camargo,153.0,76.0,77.0,Ojo Caliente de Arriba ,"Ojo Caliente de Arriba , Camargo, Chihuahua",,,,,
1128,1940,Chihuahua,Rancho,Camargo,24.0,13.0,11.0,Ojo de Jabalí ,"Ojo de Jabalí , Camargo, Chihuahua",,,,,
1129,1940,Chihuahua,Rancho,Camargo,278.0,145.0,133.0,Ortegueño ,"Ortegueño , Camargo, Chihuahua","Ortegueño, Camargo, Chihuahua, México","(27.7574824, -105.1619444, 0.0)",27.7574824,-105.1619444,0.0
1130,1940,Chihuahua,Rancho,Camargo,8.0,5.0,3.0,Ortigoza ,"Ortigoza , Camargo, Chihuahua",,,,,
1131,1940,Chihuahua,Rancho,Camargo,59.0,25.0,34.0,Palo Blanco ,"Palo Blanco , Camargo, Chihuahua","Palo Blanco, Camargo, Chihuahua, México","(27.7890594, -105.1643086, 0.0)",27.7890594,-105.1643086,0.0
1132,1940,Chihuahua,Ejido,Camargo,68.0,39.0,29.0,El Parralito ,"El Parralito , Camargo, Chihuahua",,,,,
1133,1940,Chihuahua,Rancho,Camargo,134.0,68.0,66.0,Pascualeño ,"Pascualeño , Camargo, Chihuahua","Pascualeño, Camargo, Chihuahua, 33700, México","(27.6619867, -105.2237555, 0.0)",27.6619867,-105.2237555,0.0
1134,1940,Chihuahua,Rancho,Camargo,2.0,1.0,1.0,Peña Gorda ,"Peña Gorda , Camargo, Chihuahua",,,,,
1135,1940,Chihuahua,Rancho,Camargo,11.0,7.0,4.0,Peñasquitos ,"Peñasquitos , Camargo, Chihuahua",,,,,
1136,1940,Chihuahua,Rancho,Camargo,39.0,24.0,15.0,Las Pitas ,"Las Pitas , Camargo, Chihuahua",,,,,
1137,1940,Chihuahua,Mineral,Camargo,47.0,23.0,24.0,Pípila ,"Pípila , Camargo, Chihuahua","Calle Pípila, Camargo, Chihuahua, 33700, México","(27.6998817, -105.1725805, 0.0)",27.6998817,-105.1725805,0.0
1138,1940,Chihuahua,Ejido,Camargo,79.0,41.0,38.0,El Porvenir ,"El Porvenir , Camargo, Chihuahua","Ejido El Porvenir, Camargo, Chihuahua, México","(27.557309, -104.955177, 0.0)",27.557309,-104.955177,0.0
1139,1940,Chihuahua,Hacienda,Camargo,150.0,79.0,71.0,El Porvenir ,"El Porvenir , Camargo, Chihuahua","Ejido El Porvenir, Camargo, Chihuahua, México","(27.557309, -104.955177, 0.0)",27.557309,-104.955177,0.0
1140,1940,Chihuahua,Rancho,Camargo,5.0,2.0,3.0,El Pozo del Aguila ,"El Pozo del Aguila , Camargo, Chihuahua",,,,,
1141,1940,Chihuahua,Rancho,Camargo,91.0,50.0,41.0,Presilla Alta ,"Presilla Alta , Camargo, Chihuahua","Presilla Alta, Camargo, Chihuahua, México","(27.6433828, -105.2619951, 0.0)",27.6433828,-105.2619951,0.0
1142,1940,Chihuahua,Rancho,Camargo,29.0,15.0,14.0,El Presón ,"El Presón , Camargo, Chihuahua",,,,,
1143,1940,Chihuahua,Rancho,Camargo,10.0,6.0,4.0,La Providencia ,"La Providencia , Camargo, Chihuahua",,,,,
1144,1940,Chihuahua,Rancho,Camargo,5.0,3.0,2.0,Puerto del Caballo ,"Puerto del Caballo , Camargo, Chihuahua",,,,,
1145,1940,Chihuahua,Rancho,Camargo,19.0,10.0,9.0,El Púlpito ,"El Púlpito , Camargo, Chihuahua",,,,,
1146,1940,Chihuahua,Rancho,Camargo,51.0,24.0,27.0,Punta de Agua ,"Punta de Agua , Camargo, Chihuahua",,,,,
1147,1940,Chihuahua,Rancho,Camargo,10.0,7.0,3.0,La Quinta García ,"La Quinta García , Camargo, Chihuahua",,,,,
1148,1940,Chihuahua,Rancho,Camargo,222.0,121.0,101.0,Rancho Viejo ,"Rancho Viejo , Camargo, Chihuahua",,,,,
1149,1940,Chihuahua,Rancho,Camargo,7.0,4.0,3.0,La Redonda 1 ,"La Redonda 1 , Camargo, Chihuahua",,,,,
1150,1940,Chihuahua,Rancho,Camargo,12.0,5.0,7.0,La Redonda 2 ,"La Redonda 2 , Camargo, Chihuahua",,,,,
1151,1940,Chihuahua,Rancho,Camargo,24.0,15.0,9.0,La Reforma de la Laguna ,"La Reforma de la Laguna , Camargo, Chihuahua",,,,,
1152,1940,Chihuahua,Rancho,Camargo,19.0,10.0,9.0,El Refugio 1 ,"El Refugio 1 , Camargo, Chihuahua","El Refugio, Camargo, Chihuahua, México","(27.7937007, -104.6026112, 0.0)",27.7937007,-104.6026112,0.0
1153,1940,Chihuahua,Rancho,Camargo,3.0,1.0,2.0,El Refugio 2 ,"El Refugio 2 , Camargo, Chihuahua","El Refugio, Camargo, Chihuahua, México","(27.7937007, -104.6026112, 0.0)",27.7937007,-104.6026112,0.0
1154,1940,Chihuahua,Rancho,Camargo,106.0,95.0,11.0,Los Reyes de Abajo ,"Los Reyes de Abajo , Camargo, Chihuahua",,,,,
1155,1940,Chihuahua,Rancho,Camargo,47.0,24.0,23.0,Los Reyes de Arriba ,"Los Reyes de Arriba , Camargo, Chihuahua",,,,,
1156,1940,Chihuahua,Hacienda,Camargo,109.0,57.0,52.0,Río del Parral ,"Río del Parral , Camargo, Chihuahua","Rio del Parral, Camargo, Chihuahua, México","(27.4922359, -105.1599756, 0.0)",27.4922359,-105.1599756,0.0
1157,1940,Chihuahua,Rancho,Camargo,53.0,25.0,28.0,Salcideño ,"Salcideño , Camargo, Chihuahua",,,,,
1158,1940,Chihuahua,Rancho,Camargo,160.0,82.0,78.0,Salina de Jaco ,"Salina de Jaco , Camargo, Chihuahua",,,,,
1159,1940,Chihuahua,Rancho,Camargo,141.0,76.0,65.0,San Adrián ,"San Adrián , Camargo, Chihuahua",,,,,
1160,1940,Chihuahua,Rancho,Camargo,7.0,3.0,4.0,San Agustín ,"San Agustín , Camargo, Chihuahua",,,,,
1161,1940,Chihuahua,Rancho,Camargo,280.0,154.0,126.0,San Diego del Tecuán ,"San Diego del Tecuán , Camargo, Chihuahua",,,,,
1162,1940,Chihuahua,Rancho,Camargo,12.0,9.0,3.0,San Fernando ,"San Fernando , Camargo, Chihuahua",,,,,
1163,1940,Chihuahua,Rancho,Camargo,15.0,6.0,9.0,San Francisco ,"San Francisco , Camargo, Chihuahua","Laguna San Francisco, Camargo, Chihuahua, México","(28.0448583, -104.42739124785169, 0.0)",28.0448583,-104.42739124785169,0.0
1164,1940,Chihuahua,Rancho,Camargo,12.0,5.0,7.0,San Gabriel ,"San Gabriel , Camargo, Chihuahua",,,,,
1165,1940,Chihuahua,Rancho,Camargo,48.0,25.0,23.0,San Ignacío ,"San Ignacío , Camargo, Chihuahua","San Ignacio, Camargo, Chihuahua, 33700, México","(27.7474582, -105.187317, 0.0)",27.7474582,-105.187317,0.0
1166,1940,Chihuahua,Rancho,Camargo,71.0,35.0,36.0,San José ,"San José , Camargo, Chihuahua",,,,,
1167,1940,Chihuahua,Hacienda,Camargo,142.0,85.0,57.0,San Leonardo ,"San Leonardo , Camargo, Chihuahua",,,,,
1168,1940,Chihuahua,Hacienda,Camargo,17.0,10.0,7.0,San Miguel ,"San Miguel , Camargo, Chihuahua","San Miguel, Camargo, Chihuahua, 33700, México","(27.6380475, -105.0876287, 0.0)",27.6380475,-105.0876287,0.0
1169,1940,Chihuahua,Rancho,Camargo,10.0,6.0,4.0,San Pedro ,"San Pedro , Camargo, Chihuahua","San Pedro, Camargo, Chihuahua, México","(27.5220279, -105.1454804, 0.0)",27.5220279,-105.1454804,0.0
1170,1940,Chihuahua,Rancho,Camargo,107.0,54.0,53.0,San Pedro Río del Parral ,"San Pedro Río del Parral , Camargo, Chihuahua",,,,,
1171,1940,Chihuahua,Rancho,Camargo,29.0,15.0,14.0,Santa Adela ,"Santa Adela , Camargo, Chihuahua",,,,,
1172,1940,Chihuahua,Rancho,Camargo,0.0,0.0,0.0,Santa Anita ,"Santa Anita , Camargo, Chihuahua",,,,,
1173,1940,Chihuahua,Rancho,Camargo,12.0,7.0,5.0,Santa Lucía ,"Santa Lucía , Camargo, Chihuahua",,,,,
1174,1940,Chihuahua,Rancho,Camargo,8.0,3.0,5.0,Santa Rita ,"Santa Rita , Camargo, Chihuahua",,,,,
1175,1940,Chihuahua,Rancho,Camargo,44.0,21.0,23.0,Santa Rosa ,"Santa Rosa , Camargo, Chihuahua","El Derrame de Santa Rosa, Camargo, Chihuahua, México","(27.8591478, -104.7845044, 0.0)",27.8591478,-104.7845044,0.0
1176,1940,Chihuahua,Rancho,Camargo,27.0,13.0,14.0,El Seis ,"El Seis , Camargo, Chihuahua","El Seis, Camargo, Chihuahua, México","(27.6566555, -104.8564501, 0.0)",27.6566555,-104.8564501,0.0
1177,1940,Chihuahua,Rancho,Camargo,54.0,35.0,19.0,La Soledad ,"La Soledad , Camargo, Chihuahua","Puerta de la Soledad, Avenida Benito Juárez, Camargo, Chihuahua, 33700, México","(27.6840585, -105.1648964, 0.0)",27.6840585,-105.1648964,0.0
1178,1940,Chihuahua,Rancho,Camargo,22.0,12.0,10.0,Tacubaya ,"Tacubaya , Camargo, Chihuahua",,,,,
1179,1940,Chihuahua,Rancho,Camargo,0.0,0.0,0.0,El Taray ,"El Taray , Camargo, Chihuahua",,,,,
1180,1940,Chihuahua,Rancho,Camargo,10.0,2.0,8.0,Texcoco ,"Texcoco , Camargo, Chihuahua","Texcoco, Camargo, Chihuahua, México","(28.0933171, -104.27003595626367, 0.0)",28.0933171,-104.27003595626367,0.0
1181,1940,Chihuahua,Rancho,Camargo,30.0,14.0,16.0,La Tinaja ,"La Tinaja , Camargo, Chihuahua","La Tinaja, Camargo, Chihuahua, México","(27.7408574, -104.9408846, 0.0)",27.7408574,-104.9408846,0.0
1182,1940,Chihuahua,Rancho,Camargo,24.0,14.0,10.0,Los Toriles ,"Los Toriles , Camargo, Chihuahua",,,,,
1183,1940,Chihuahua,Rancho,Camargo,6.0,4.0,2.0,El Torreón ,"El Torreón , Camargo, Chihuahua",,,,,
1184,1940,Chihuahua,Rancho,Camargo,21.0,10.0,11.0,La Tribuna ,"La Tribuna , Camargo, Chihuahua",,,,,
1185,1940,Chihuahua,Hacienda,Camargo,35.0,16.0,19.0,La Trinidad ,"La Trinidad , Camargo, Chihuahua",,,,,
1186,1940,Chihuahua,Rancho,Camargo,0.0,0.0,0.0,Varas Prietas ,"Varas Prietas , Camargo, Chihuahua",,,,,
1187,1940,Chihuahua,Rancho,Camargo,14.0,9.0,5.0,El Venado ,"El Venado , Camargo, Chihuahua","Arroyo el Venado, Camargo, Chihuahua, México","(27.7706717, -104.7049957, 0.0)",27.7706717,-104.7049957,0.0
1188,1940,Chihuahua,Rancho,Camargo,12.0,4.0,8.0,Victoria ,"Victoria , Camargo, Chihuahua","Victoria, Camargo, Chihuahua, México","(28.0404431, -104.3884596, 0.0)",28.0404431,-104.3884596,0.0
1189,1940,Chihuahua,Hacienda,Camargo,110.0,63.0,47.0,Virginia ,"Virginia , Camargo, Chihuahua",,,,,
1190,1940,Chihuahua,Pueblo,Carichic,939.0,455.0,484.0,Carichic  (Cab.) ,"Carichic  (Cab.) , Carichic, Chihuahua",,,,,
1191,1940,Chihuahua,Ejido,Carichic,238.0,124.0,114.0,El Alamo ,"El Alamo , Carichic, Chihuahua",,,,,
1192,1940,Chihuahua,Ranchería,Carichic,39.0,21.0,18.0,Arroyo del Agua ,"Arroyo del Agua , Carichic, Chihuahua",,,,,
1193,1940,Chihuahua,Rancho,Carichic,47.0,23.0,24.0,Arroyo de los Metates ,"Arroyo de los Metates , Carichic, Chihuahua",,,,,
1194,1940,Chihuahua,Rancho,Carichic,15.0,7.0,8.0,Arroyo del Táscate ,"Arroyo del Táscate , Carichic, Chihuahua",,,,,
1195,1940,Chihuahua,Rancho,Carichic,26.0,15.0,11.0,Arroyo de Maquinova ,"Arroyo de Maquinova , Carichic, Chihuahua",,,,,
1196,1940,Chihuahua,Rancho,Carichic,60.0,29.0,31.0,Babiguarachic ,"Babiguarachic , Carichic, Chihuahua",,,,,
1197,1940,Chihuahua,Rancho,Carichic,0.0,0.0,0.0,Babuchiqui ,"Babuchiqui , Carichic, Chihuahua",,,,,
1198,1940,Chihuahua,Pueblo,Carichic,201.0,109.0,92.0,Bacabureachic ,"Bacabureachic , Carichic, Chihuahua",,,,,
1199,1940,Chihuahua,Rancho,Carichic,15.0,7.0,8.0,Bacóchic ,"Bacóchic , Carichic, Chihuahua",,,,,
1200,1940,Chihuahua,Ranchería,Carichic,38.0,23.0,15.0,Bacorechic ,"Bacorechic , Carichic, Chihuahua",,,,,
1201,1940,Chihuahua,Ranchería,Carichic,26.0,13.0,13.0,Bacuseachic ,"Bacuseachic , Carichic, Chihuahua",,,,,
1202,1940,Chihuahua,Rancho,Carichic,32.0,18.0,14.0,Baguichique ,"Baguichique , Carichic, Chihuahua",,,,,
1203,1940,Chihuahua,Ranchería,Carichic,8.0,3.0,5.0,Baporachic ,"Baporachic , Carichic, Chihuahua",,,,,
1204,1940,Chihuahua,Pueblo,Carichic,106.0,56.0,50.0,Baqueáchic ,"Baqueáchic , Carichic, Chihuahua",,,,,
1205,1940,Chihuahua,Ranchería,Carichic,0.0,0.0,0.0,Batosichic ,"Batosichic , Carichic, Chihuahua",,,,,
1206,1940,Chihuahua,Ranchería,Carichic,86.0,42.0,44.0,Betevachic ,"Betevachic , Carichic, Chihuahua",,,,,
1207,1940,Chihuahua,Colonia Agrícola,Carichic,102.0,57.0,45.0,Buena Vista ,"Buena Vista , Carichic, Chihuahua",,,,,
1208,1940,Chihuahua,Rancho,Carichic,6.0,3.0,3.0,La Canoa ,"La Canoa , Carichic, Chihuahua",,,,,
1209,1940,Chihuahua,Rancho,Carichic,13.0,8.0,5.0,Los Cerritos ,"Los Cerritos , Carichic, Chihuahua",,,,,
1210,1940,Chihuahua,Ejido,Carichic,634.0,344.0,290.0,La Ciénega de Ojos Azules ,"La Ciénega de Ojos Azules , Carichic, Chihuahua",,,,,
1211,1940,Chihuahua,Ranchería,Carichic,158.0,82.0,76.0,Cocorhíchic ,"Cocorhíchic , Carichic, Chihuahua",,,,,
1212,1940,Chihuahua,Congregación,Carichic,115.0,62.0,53.0,El Consuelo ,"El Consuelo , Carichic, Chihuahua",,,,,
1213,1940,Chihuahua,Ejido,Carichic,3.0,2.0,1.0,Cuatro Ojitos ,"Cuatro Ojitos , Carichic, Chihuahua",,,,,
1214,1940,Chihuahua,Ranchería,Carichic,22.0,11.0,11.0,Chicoyachic ,"Chicoyachic , Carichic, Chihuahua",,,,,
1215,1940,Chihuahua,Ranchería,Carichic,17.0,12.0,5.0,Chinéachic ,"Chinéachic , Carichic, Chihuahua",,,,,
1216,1940,Chihuahua,Rancho,Carichic,14.0,8.0,6.0,Chirimoya ,"Chirimoya , Carichic, Chihuahua",,,,,
1217,1940,Chihuahua,Ranchería,Carichic,20.0,8.0,12.0,Chupachic ,"Chupachic , Carichic, Chihuahua",,,,,
1218,1940,Chihuahua,Rancho,Carichic,9.0,3.0,6.0,El Durazno ,"El Durazno , Carichic, Chihuahua",,,,,
1219,1940,Chihuahua,Rancho,Carichic,29.0,13.0,16.0,Galera de Abajo ,"Galera de Abajo , Carichic, Chihuahua",,,,,
1220,1940,Chihuahua,Rancho,Carichic,68.0,34.0,34.0,Galera de Arriba ,"Galera de Arriba , Carichic, Chihuahua",,,,,
1221,1940,Chihuahua,Ranchería,Carichic,16.0,9.0,7.0,Gazate de Baqueachic ,"Gazate de Baqueachic , Carichic, Chihuahua",,,,,
1222,1940,Chihuahua,Ranchería,Carichic,100.0,56.0,44.0,Gazate de Narárachic ,"Gazate de Narárachic , Carichic, Chihuahua",,,,,
1223,1940,Chihuahua,Ranchería,Carichic,71.0,39.0,32.0,Guacareachic ,"Guacareachic , Carichic, Chihuahua",,,,,
1224,1940,Chihuahua,Rancho,Carichic,31.0,16.0,15.0,Guachechic ,"Guachechic , Carichic, Chihuahua",,,,,
1225,1940,Chihuahua,Ranchería,Carichic,94.0,44.0,50.0,Guaguacherare ,"Guaguacherare , Carichic, Chihuahua",,,,,
1226,1940,Chihuahua,Ranchería,Carichic,65.0,32.0,33.0,Guasarachic ,"Guasarachic , Carichic, Chihuahua",,,,,
1227,1940,Chihuahua,Ranchería,Carichic,21.0,12.0,9.0,Guechoviachic ,"Guechoviachic , Carichic, Chihuahua",,,,,
1228,1940,Chihuahua,Ranchería,Carichic,12.0,7.0,5.0,Gueráchic ,"Gueráchic , Carichic, Chihuahua",,,,,
1229,1940,Chihuahua,Ranchería,Carichic,30.0,11.0,19.0,Guicochic ,"Guicochic , Carichic, Chihuahua",,,,,
1230,1940,Chihuahua,Ranchería,Carichic,15.0,5.0,10.0,Guichochic ,"Guichochic , Carichic, Chihuahua",,,,,
1231,1940,Chihuahua,Ranchería,Carichic,18.0,7.0,11.0,Guiyochic ,"Guiyochic , Carichic, Chihuahua",,,,,
1232,1940,Chihuahua,Ranchería,Carichic,11.0,6.0,5.0,Guizarorare ,"Guizarorare , Carichic, Chihuahua",,,,,
1233,1940,Chihuahua,Ejido,Carichic,79.0,44.0,35.0,Las Juntas ,"Las Juntas , Carichic, Chihuahua",,,,,
1234,1940,Chihuahua,Ranchería,Carichic,16.0,10.0,6.0,Llerachic ,"Llerachic , Carichic, Chihuahua",,,,,
1235,1940,Chihuahua,Rancho,Carichic,108.0,59.0,49.0,Magullachic ,"Magullachic , Carichic, Chihuahua",,,,,
1236,1940,Chihuahua,Rancho,Carichic,39.0,24.0,15.0,Mamórachic ,"Mamórachic , Carichic, Chihuahua",,,,,
1237,1940,Chihuahua,Rancho,Carichic,0.0,0.0,0.0,Manzano ,"Manzano , Carichic, Chihuahua",,,,,
1238,1940,Chihuahua,Rancho,Carichic,12.0,7.0,5.0,La Máquina ,"La Máquina , Carichic, Chihuahua",,,,,
1239,1940,Chihuahua,Ranchería,Carichic,102.0,51.0,51.0,Maríchachic ,"Maríchachic , Carichic, Chihuahua",,,,,
1240,1940,Chihuahua,Rancho,Carichic,2.0,1.0,1.0,Mesa de Guadalupe ,"Mesa de Guadalupe , Carichic, Chihuahua",,,,,
1241,1940,Chihuahua,Rancho,Carichic,37.0,19.0,18.0,Mesa de Huabuchiqui ,"Mesa de Huabuchiqui , Carichic, Chihuahua",,,,,
1242,1940,Chihuahua,Ranchería,Carichic,9.0,5.0,4.0,Mesa de in Miquela ,"Mesa de in Miquela , Carichic, Chihuahua",,,,,
1243,1940,Chihuahua,Ranchería,Carichic,112.0,53.0,59.0,Molinares ,"Molinares , Carichic, Chihuahua",,,,,
1244,1940,Chihuahua,Ranchería,Carichic,76.0,39.0,37.0,Murichique ,"Murichique , Carichic, Chihuahua",,,,,
1245,1940,Chihuahua,Ranchería,Carichic,120.0,66.0,54.0,Nacaruri ,"Nacaruri , Carichic, Chihuahua",,,,,
1246,1940,Chihuahua,Ranchería,Carichic,119.0,60.0,59.0,Nahuajirachic ,"Nahuajirachic , Carichic, Chihuahua",,,,,
1247,1940,Chihuahua,Rancho,Carichic,21.0,10.0,11.0,Napúchic ,"Napúchic , Carichic, Chihuahua",,,,,
1248,1940,Chihuahua,Pueblo,Carichic,61.0,32.0,29.0,Nararachic ,"Nararachic , Carichic, Chihuahua",,,,,
1249,1940,Chihuahua,Ranchería,Carichic,93.0,49.0,44.0,Ocórare ,"Ocórare , Carichic, Chihuahua",,,,,
1250,1940,Chihuahua,Ejido,Carichic,174.0,85.0,89.0,Ojos Azules ,"Ojos Azules , Carichic, Chihuahua",,,,,
1251,1940,Chihuahua,Pueblo,Carichic,481.0,245.0,236.0,Panalachic ,"Panalachic , Carichic, Chihuahua",,,,,
1252,1940,Chihuahua,Pueblo,Carichic,80.0,45.0,35.0,Pasígochic ,"Pasígochic , Carichic, Chihuahua",,,,,
1253,1940,Chihuahua,Rancho,Carichic,10.0,6.0,4.0,Pasigochic ,"Pasigochic , Carichic, Chihuahua",,,,,
1254,1940,Chihuahua,Ejido,Carichic,81.0,44.0,37.0,Providencia ,"Providencia , Carichic, Chihuahua",,,,,
1255,1940,Chihuahua,Rancho,Carichic,44.0,18.0,26.0,El Ranchito ,"El Ranchito , Carichic, Chihuahua",,,,,
1256,1940,Chihuahua,Ranchería,Carichic,75.0,43.0,32.0,Romiragachic ,"Romiragachic , Carichic, Chihuahua",,,,,
1257,1940,Chihuahua,Ranchería,Carichic,24.0,12.0,12.0,Saguarochic ,"Saguarochic , Carichic, Chihuahua",,,,,
1258,1940,Chihuahua,Rancho,Carichic,58.0,33.0,25.0,San Isidro ,"San Isidro , Carichic, Chihuahua",,,,,
1259,1940,Chihuahua,Rancho,Carichic,40.0,19.0,21.0,Saraveáchic ,"Saraveáchic , Carichic, Chihuahua",,,,,
1260,1940,Chihuahua,Ranchería,Carichic,79.0,36.0,43.0,Satevó de Baqueáchic ,"Satevó de Baqueáchic , Carichic, Chihuahua",,,,,
1261,1940,Chihuahua,Ranchería,Carichic,64.0,36.0,28.0,Satevó de Narárachic ,"Satevó de Narárachic , Carichic, Chihuahua",,,,,
1262,1940,Chihuahua,Ejido,Carichic,91.0,50.0,41.0,Sauz de Ojos Azules ,"Sauz de Ojos Azules , Carichic, Chihuahua",,,,,
